gender,date,racer_id,anon_category,anon_age,anon_time,anon_place
Male,2023-11-19,5bd2a88bc3,Understand,66.0,525.6340671541565,4.0
Male,2023-11-19,f9401298f9,Understand,62.0,539.6808054620826,6.0
Male,2023-11-19,06db64b7b2,Understand,61.0,541.7460394212891,4.0
Male,2023-11-19,f1d31a87cf,Understand,63.0,546.1570470778162,9.0
Male,2023-11-19,8da9ef02ce,Understand,63.0,556.1882259749693,8.0
Male,2023-11-19,e23f94b30a,Understand,68.0,560.712661150506,11.0
Male,2023-11-19,e267747079,Understand,65.0,562.5074259135442,8.0
Male,2023-11-19,ce88cfec10,Understand,64.0,569.8098796560112,11.0
Male,2023-11-19,593ca3af18,Understand,67.0,578.9079672978525,13.0
Male,2023-11-19,8cd7f1fec1,Understand,62.0,588.2532359711756,15.0
Male,2023-11-19,ff1e632a98,Understand,63.0,596.8669230958994,15.0
Male,2023-11-19,90c1971921,Understand,63.0,567.7559095395848,14.0
Female,2023-09-10,67e6cb0e99,Every,31.0,603.7406467057798,1.0
Female,2023-09-10,d76dc04de4,Every,31.0,610.3398560796436,2.0
Female,2023-09-10,84dabe5fc5,Every,46.0,618.4842074751906,3.0
Female,2023-09-10,04e4ab8714,Every,47.0,618.567235204745,4.0
Female,2023-09-10,6bbb2185d7,Every,45.0,620.9936745976191,6.0
Female,2023-09-10,21a18387df,Every,51.0,623.561692059026,8.0
Female,2023-09-10,b171873de1,Every,53.0,628.9981140600869,5.0
Female,2023-09-10,c3e39e79e5,Every,50.0,645.4472672680641,8.0
Female,2023-09-10,fdc2be30ef,Every,25.0,644.5799195426107,9.0
Female,2023-09-10,51ce188d76,Every,34.0,666.1241785950899,10.0
Female,2023-09-10,58d031151b,Every,26.0,742.7167668770654,9.0
Female,2023-09-10,67e6cb0e99,Every,34.0,604.9121458734912,1.0
Female,2023-09-10,d76dc04de4,Every,33.0,608.0365495079932,2.0
Female,2023-09-10,84dabe5fc5,Every,41.0,620.1048877628838,5.0
Female,2023-09-10,04e4ab8714,Every,48.0,622.4314316822818,5.0
Female,2023-09-10,6bbb2185d7,Every,48.0,622.7837250683017,3.0
Female,2023-09-10,21a18387df,Every,52.0,625.2683317510499,8.0
Female,2023-09-10,b171873de1,Every,51.0,630.4685892345062,9.0
Female,2023-09-10,c3e39e79e5,Every,55.0,644.7613004723075,8.0
Female,2023-09-10,fdc2be30ef,Every,27.0,646.2477440680594,10.0
Female,2023-09-10,51ce188d76,Every,38.0,663.5177192613635,11.0
Female,2023-09-10,58d031151b,Every,26.0,741.3065118925502,10.0
Female,2023-09-23,c799cea550,Every,42.0,403.28435779951906,1.0
Female,2023-09-23,0e4c42142e,Every,35.0,411.5085246202287,4.0
Female,2023-09-23,4b648356d2,Every,18.0,413.2867842651816,1.0
Female,2023-09-23,64c8c41340,Every,16.0,423.0040270031437,2.0
Female,2023-09-23,b0ea98ce9b,Every,18.0,431.77649653442666,6.0
Female,2023-09-23,21a18387df,Every,57.0,444.822295205525,5.0
Female,2023-09-23,84dabe5fc5,Every,45.0,447.75589893967407,9.0
Female,2023-09-23,fdc2be30ef,Every,24.0,455.3951305045109,6.0
Female,2023-09-23,ce1a130a2e,Every,15.0,467.1389139873321,7.0
Female,2023-09-23,58d031151b,Every,24.0,501.0462972631416,11.0
Female,2023-09-23,51ce188d76,Every,32.0,,10.0
Female,2023-09-23,7b08d28f2d,Every,40.0,,
Female,2023-10-08,21a18387df,Every,51.0,449.9017547401164,1.0
Female,2023-10-08,b171873de1,Every,53.0,456.64428495687156,3.0
Female,2023-10-08,b0ea98ce9b,Every,15.0,460.53940915114265,2.0
Female,2023-10-08,3128e05c7b,Every,55.0,467.0523494312878,5.0
Female,2023-10-08,fdc2be30ef,Every,24.0,479.65146860771256,6.0
Female,2023-10-08,84dabe5fc5,Every,43.0,510.7420322957146,6.0
Female,2023-10-22,67e6cb0e99,Every,29.0,477.48480751738725,1.0
Female,2023-10-22,3128e05c7b,Every,56.0,475.88718439061677,2.0
Female,2023-10-22,fdc2be30ef,Every,24.0,478.24024307474707,2.0
Female,2023-10-22,b171873de1,Every,49.0,483.4526803432793,2.0
Female,2023-10-22,21a18387df,Every,52.0,484.2466925549105,7.0
Female,2023-10-22,84dabe5fc5,Every,41.0,502.1510012896771,7.0
Female,2023-10-22,68b30faadf,Every,28.0,531.3046389501492,5.0
Female,2023-10-22,4d4e3e4071,Every,31.0,553.3307728348834,7.0
Female,2023-10-22,58d031151b,Every,24.0,,8.0
Female,2023-11-05,67e6cb0e99,Every,29.0,510.74494423247296,3.0
Female,2023-11-05,84dabe5fc5,Every,40.0,521.1994230125148,1.0
Female,2023-11-05,538d90672f,Every,26.0,524.163701227603,1.0
Female,2023-11-05,b171873de1,Every,52.0,533.0301397779222,4.0
Female,2023-11-05,fdc2be30ef,Every,27.0,636.2188424685618,4.0
Female,2023-11-19,1961954be7,Every,35.0,483.55946259195434,1.0
Female,2023-11-19,67e6cb0e99,Every,29.0,493.2674229844386,3.0
Female,2023-11-19,d76dc04de4,Every,37.0,499.5688685243778,2.0
Female,2023-11-19,21a18387df,Every,53.0,501.1785343730264,6.0
Female,2023-11-19,d258d0a874,Every,,502.4333882806499,3.0
Female,2023-11-19,538d90672f,Every,25.0,504.9502331829816,6.0
Female,2023-11-19,0e4c42142e,Every,38.0,510.2240417286131,6.0
Female,2023-11-19,f7e1ace1ea,Every,38.0,514.6497165579675,10.0
Female,2023-11-19,fdc2be30ef,Every,25.0,512.2540250722445,9.0
Female,2023-11-19,68b30faadf,Every,42.0,532.289752392701,9.0
Female,2023-11-19,b0ea98ce9b,Every,18.0,543.4308014651241,10.0
Female,2023-11-19,ce1a130a2e,Every,13.0,542.7860352629938,12.0
Female,2023-11-19,e563ca744e,Every,28.0,591.9410891159912,14.0
Female,2023-11-19,4d4e3e4071,Every,33.0,551.2078447519203,14.0
Female,2024-09-08,a4949ad457,Every,35.0,504.93216438780775,1.0
Female,2024-09-08,d76dc04de4,Every,35.0,522.0702181529399,1.0
Female,2024-09-08,b0ea98ce9b,Every,14.0,525.3459564543697,1.0
Female,2024-09-08,21a18387df,Every,58.0,529.0114844312435,3.0
Female,2024-09-08,be00826676,Every,33.0,537.5563251729553,4.0
Female,2024-09-08,67e6cb0e99,Every,31.0,541.1567150189383,5.0
Female,2024-09-08,538d90672f,Every,24.0,570.3844045110097,7.0
Female,2024-09-08,40da4405c6,Every,23.0,590.7595633950162,8.0
Female,2024-09-21,c799cea550,Every,40.0,366.06967125419754,1.0
Female,2024-09-21,e39797197d,Every,38.0,378.2726138017393,4.0
Female,2024-09-21,a4949ad457,Every,35.0,383.8134641404286,4.0
Female,2024-09-21,b0ea98ce9b,Every,14.0,393.0832556016166,5.0
Female,2024-09-21,0e4c42142e,Every,40.0,394.3589466285677,4.0
Female,2024-09-21,21a18387df,Every,53.0,411.9662462553758,6.0
Female,2024-09-21,ce1a130a2e,Every,15.0,409.64791384862446,6.0
Female,2024-09-21,b171873de1,Every,54.0,412.3670302054132,9.0
Female,2024-09-21,0482c1dcd9,Every,13.0,412.5077087203731,8.0
Female,2024-09-21,6ef9152c41,Every,29.0,412.3134185162214,11.0
Female,2024-09-21,61b81f6121,Every,18.0,433.51405433300306,9.0
Female,2024-09-21,40da4405c6,Every,29.0,522.1462196870662,12.0
Female,2024-10-06,d76dc04de4,Every,34.0,489.9097766011869,3.0
Female,2024-10-06,67e6cb0e99,Every,31.0,490.32606209992997,1.0
Female,2024-10-06,b0ea98ce9b,Every,17.0,493.9707944370354,4.0
Female,2024-10-06,be00826676,Every,37.0,496.0199628466885,5.0
Female,2024-10-06,0482c1dcd9,Every,12.0,501.1545996372967,6.0
Female,2024-10-06,21a18387df,Every,58.0,508.83028500671304,7.0
Female,2024-10-06,40da4405c6,Every,28.0,568.4769343590945,7.0
Female,2024-10-20,d76dc04de4,Every,38.0,440.1583087228195,1.0
Female,2024-10-20,6ef9152c41,Every,32.0,451.00162428120325,3.0
Female,2024-10-20,be00826676,Every,33.0,454.9980360709659,4.0
Female,2024-10-20,660cb61cab,Every,49.0,453.4720199506755,6.0
Female,2024-10-20,b171873de1,Every,48.0,463.77219379049814,5.0
Female,2024-10-20,21a18387df,Every,53.0,474.284187486627,7.0
Female,2024-10-20,538d90672f,Every,26.0,543.7044594845455,7.0
Female,2024-11-03,d76dc04de4,Every,33.0,450.6256834099259,1.0
Female,2024-11-03,660cb61cab,Every,48.0,455.75042706098225,4.0
Female,2024-11-03,84dabe5fc5,Every,45.0,480.76949967548126,2.0
Female,2024-11-03,67e6cb0e99,Every,35.0,449.93242955435323,4.0
Female,2024-11-17,4d764acec8,Every,32.0,439.8202529894305,3.0
Female,2024-11-17,3849cae621,Every,28.0,463.6086897269085,4.0
Female,2024-11-17,b0ea98ce9b,Every,19.0,465.94159449687305,2.0
Female,2024-11-17,d76dc04de4,Every,38.0,478.35783658037406,4.0
Female,2024-11-17,0e4c42142e,Every,42.0,479.4956191549098,4.0
Female,2024-11-17,660cb61cab,Every,50.0,481.7882630526069,7.0
Female,2024-11-17,538d90672f,Every,29.0,491.5029170672192,6.0
Female,2024-11-17,62f88e8b5e,Every,23.0,500.58435288538163,6.0
Female,2024-11-17,21a18387df,Every,53.0,493.4224999048035,9.0
Female,2024-11-17,e88906601c,Every,30.0,510.85277530611967,9.0
Female,2024-11-17,ce1a130a2e,Every,17.0,508.0401662027205,12.0
Female,2024-11-17,68b30faadf,Every,42.0,541.4498600715401,13.0
Female,2024-11-17,6ef9152c41,Every,27.0,492.7389217016089,13.0
Female,2023-09-10,6601a8b943,Past,48.0,642.2901257317129,1.0
Female,2023-09-10,e4f7a95f85,Past,54.0,671.6038856566825,4.0
Female,2023-09-10,826dd451ff,Past,45.0,702.0214362462,3.0
Female,2023-09-10,2832d86d60,Past,55.0,727.7776777127697,6.0
Female,2023-09-10,6601a8b943,Past,45.0,641.0102423320643,1.0
Female,2023-09-10,e4f7a95f85,Past,50.0,668.5078841323894,2.0
Female,2023-09-10,826dd451ff,Past,44.0,704.4771777679268,1.0
Female,2023-09-10,2832d86d60,Past,52.0,724.9860005522286,4.0
Female,2023-09-23,c3e39e79e5,Past,55.0,420.2910881121553,1.0
Female,2023-09-23,6bbb2185d7,Past,48.0,424.51898805244076,1.0
Female,2023-09-23,e4f7a95f85,Past,49.0,441.4453386625366,1.0
Female,2023-09-23,2832d86d60,Past,56.0,440.81872425346546,2.0
Female,2023-09-23,6601a8b943,Past,49.0,,
Female,2023-10-08,c3e39e79e5,Past,49.0,474.1073831462387,1.0
Female,2023-10-08,6601a8b943,Past,44.0,486.92108054020514,1.0
Female,2023-10-22,c3e39e79e5,Past,49.0,485.28268956444197,1.0
Female,2023-10-22,6bbb2185d7,Past,48.0,491.7156409819452,4.0
Female,2023-10-22,2832d86d60,Past,53.0,497.8504482439642,2.0
Female,2023-10-22,fdbb48d244,Past,46.0,511.75948371257573,6.0
Female,2023-10-22,826dd451ff,Past,45.0,514.6199431472736,3.0
Female,2023-10-22,6601a8b943,Past,48.0,,
Female,2023-11-05,c3e39e79e5,Past,51.0,517.2746350483499,1.0
Female,2023-11-05,6bbb2185d7,Past,47.0,524.6171006820778,2.0
Female,2023-11-05,826dd451ff,Past,45.0,544.370732704586,3.0
Female,2023-11-19,6bbb2185d7,Past,44.0,486.7898420678852,1.0
Female,2023-11-19,c3e39e79e5,Past,51.0,488.28956440380983,3.0
Female,2023-11-19,2832d86d60,Past,54.0,524.8091585410224,3.0
Female,2023-11-19,6601a8b943,Past,49.0,528.7765076840992,4.0
Female,2024-09-08,c3cbd8f155,Past,54.0,536.4314712658396,3.0
Female,2024-09-08,c3e39e79e5,Past,54.0,541.0886852400258,3.0
Female,2024-09-08,b171873de1,Past,52.0,560.2478728405448,3.0
Female,2024-09-08,71d4380781,Past,37.0,609.4299870969066,5.0
Female,2024-09-08,a946c92957,Past,46.0,624.975155625009,7.0
Female,2024-09-08,bedc5c4d46,Past,53.0,640.0009065238611,7.0
Female,2024-09-08,67ff3724ac,Past,50.0,650.0543289491617,7.0
Female,2024-09-21,c3e39e79e5,Past,50.0,404.59757829586414,3.0
Female,2024-09-21,77c438179d,Past,49.0,414.4879310403754,1.0
Female,2024-09-21,71d4380781,Past,40.0,419.92006403735616,2.0
Female,2024-09-21,67ff3724ac,Past,46.0,442.29238842955954,3.0
Female,2024-09-21,a946c92957,Past,45.0,443.2044364462466,4.0
Female,2024-09-21,6e079a8337,Past,46.0,450.040172557148,5.0
Female,2024-09-21,69a6029e7e,Past,48.0,453.11092061765135,6.0
Female,2024-09-21,660cb61cab,Past,54.0,411.4494720473221,6.0
Female,2024-10-06,660cb61cab,Past,53.0,498.5643302325227,1.0
Female,2024-10-06,c3e39e79e5,Past,53.0,503.06515779534044,2.0
Female,2024-10-06,77c438179d,Past,47.0,512.4932769255224,3.0
Female,2024-10-06,dd3999c7be,Past,46.0,517.3683576772391,6.0
Female,2024-10-06,6e079a8337,Past,45.0,528.5307135946769,6.0
Female,2024-10-06,826dd451ff,Past,48.0,530.5774874245186,4.0
Female,2024-10-06,71d4380781,Past,38.0,540.7623979088149,6.0
Female,2024-10-06,a946c92957,Past,45.0,550.3385826389879,6.0
Female,2024-10-20,c3e39e79e5,Past,53.0,445.57234333179014,3.0
Female,2024-10-20,6e079a8337,Past,44.0,461.09830963932023,2.0
Female,2024-10-20,826dd451ff,Past,43.0,459.30523134523264,1.0
Female,2024-10-20,77c438179d,Past,49.0,467.4121660257424,3.0
Female,2024-10-20,71d4380781,Past,40.0,460.61243498981037,7.0
Female,2024-10-20,dd3999c7be,Past,41.0,472.9634932637889,6.0
Female,2024-10-20,a946c92957,Past,51.0,491.3517476160709,7.0
Female,2024-11-03,c3e39e79e5,Past,55.0,455.7782126019043,3.0
Female,2024-11-03,826dd451ff,Past,46.0,458.3992252159181,1.0
Female,2024-11-03,dd3999c7be,Past,43.0,467.85483305017374,2.0
Female,2024-11-03,6e079a8337,Past,42.0,478.64886629234127,6.0
Female,2024-11-03,73efe45152,Past,54.0,485.8970462361314,3.0
Female,2024-11-03,71d4380781,Past,43.0,487.00349158533487,8.0
Female,2024-11-03,a946c92957,Past,46.0,494.53561159364835,5.0
Female,2024-11-03,67ff3724ac,Past,48.0,510.4536333855444,6.0
Female,2024-11-17,c3e39e79e5,Past,56.0,486.17007704796606,2.0
Female,2024-11-17,826dd451ff,Past,44.0,508.37861758810027,3.0
Female,2024-11-17,dd3999c7be,Past,45.0,512.542119395062,4.0
Female,2024-11-17,6e079a8337,Past,42.0,511.6133043093142,2.0
Female,2024-11-17,6601a8b943,Past,46.0,524.1968560660557,6.0
Female,2024-11-17,0fb6aee88a,Past,41.0,530.4851974475539,6.0
Female,2024-11-17,73efe45152,Past,55.0,534.2970132089307,8.0
Female,2024-11-17,5cc05a6e37,Past,38.0,539.6860227526022,8.0
Female,2024-11-17,71d4380781,Past,37.0,545.1366420791132,10.0
Female,2024-11-17,2832d86d60,Past,56.0,553.1005857312834,10.0
Female,2024-11-17,a946c92957,Past,47.0,560.5278013716597,12.0
Female,2024-11-17,5e47c520a5,Past,46.0,558.8654817254875,12.0
Female,2024-11-17,67ff3724ac,Past,48.0,582.8303627490562,14.0
Female,2024-11-17,fc9e2b5c2c,Past,45.0,587.9172667417101,12.0
Female,2024-11-17,e8eddc4bfb,Past,47.0,599.3083498163422,16.0
Female,2024-11-17,d532c3cb0b,Past,40.0,616.8536903508422,14.0
Male,2023-09-10,bb78a0209e,Every,15.0,523.0365133381986,1.0
Male,2023-09-10,739d7f16a8,Every,32.0,526.0224358484576,1.0
Male,2023-09-10,b2a6aacf62,Every,36.0,526.9028301017385,3.0
Male,2023-09-10,9925ca6190,Every,34.0,531.3372564790681,4.0
Male,2023-09-10,06e954a325,Every,13.0,541.9714892259187,5.0
Male,2023-09-10,d652afa5e3,Every,20.0,545.2901129503858,5.0
Male,2023-09-10,f3998d5b25,Every,39.0,550.3160703515956,5.0
Male,2023-09-10,144dede425,Every,35.0,553.3213368782209,8.0
Male,2023-09-10,777cb8e659,Every,32.0,554.3622648676112,8.0
Male,2023-09-10,27aaaeae6b,Every,41.0,555.4703550816374,8.0
Male,2023-09-10,15dc1a73f2,Every,28.0,561.4128741022515,12.0
Male,2023-09-10,24f7ca2bc2,Every,54.0,568.2501400937982,10.0
Male,2023-09-10,282ae71439,Every,35.0,582.0076640481686,14.0
Male,2023-09-10,3133c25427,Every,31.0,582.4334186795038,13.0
Male,2023-09-10,b89166f040,Every,18.0,588.7389446068727,15.0
Male,2023-09-10,7503db4de1,Every,26.0,595.8686353602377,14.0
Male,2023-09-10,0afb4275d1,Every,11.0,606.476443193443,19.0
Male,2023-09-10,8f4f57e863,Every,16.0,624.7843018115536,18.0
Male,2023-09-10,b383d34233,Every,15.0,611.7872178357103,17.0
Male,2023-09-10,74aac9445f,Every,33.0,638.8462405676813,20.0
Male,2023-09-10,9123c0aac1,Every,35.0,652.886894319957,20.0
Male,2023-09-10,bb78a0209e,Every,14.0,524.5210506688032,1.0
Male,2023-09-10,739d7f16a8,Every,31.0,526.3887977299138,1.0
Male,2023-09-10,b2a6aacf62,Every,34.0,526.8797528575085,1.0
Male,2023-09-10,9925ca6190,Every,37.0,534.0147506579325,3.0
Male,2023-09-10,06e954a325,Every,13.0,545.3448406644397,7.0
Male,2023-09-10,d652afa5e3,Every,16.0,544.2730219433006,5.0
Male,2023-09-10,f3998d5b25,Every,41.0,551.1099884864668,6.0
Male,2023-09-10,144dede425,Every,34.0,556.2514795980894,10.0
Male,2023-09-10,777cb8e659,Every,31.0,556.0048736489867,9.0
Male,2023-09-10,27aaaeae6b,Every,43.0,557.7910110231672,10.0
Male,2023-09-10,15dc1a73f2,Every,31.0,564.3120776774587,9.0
Male,2023-09-10,24f7ca2bc2,Every,51.0,568.1315542379408,13.0
Male,2023-09-10,282ae71439,Every,31.0,581.0167373497485,12.0
Male,2023-09-10,3133c25427,Every,28.0,584.8096202477769,13.0
Male,2023-09-10,b89166f040,Every,14.0,586.6172970537436,13.0
Male,2023-09-10,7503db4de1,Every,28.0,595.4721631756346,14.0
Male,2023-09-10,0afb4275d1,Every,15.0,604.2967252933244,15.0
Male,2023-09-10,8f4f57e863,Every,16.0,623.8332445519503,17.0
Male,2023-09-10,b383d34233,Every,16.0,612.8697823810022,21.0
Male,2023-09-10,74aac9445f,Every,38.0,637.0357064661467,22.0
Male,2023-09-10,9123c0aac1,Every,38.0,653.44938191516,22.0
Male,2023-09-23,2f84a0fcb9,Every,21.0,362.5073145964508,1.0
Male,2023-09-23,bb78a0209e,Every,18.0,368.26332327836604,4.0
Male,2023-09-23,06e954a325,Every,14.0,367.6277889872433,2.0
Male,2023-09-23,b383d34233,Every,14.0,372.71518912113766,3.0
Male,2023-09-23,9925ca6190,Every,34.0,372.7220782939365,4.0
Male,2023-09-23,b2a6aacf62,Every,36.0,373.9688238432965,5.0
Male,2023-09-23,31d8db297e,Every,33.0,380.0568266024339,6.0
Male,2023-09-23,f3998d5b25,Every,36.0,376.9916853610429,10.0
Male,2023-09-23,8f4f57e863,Every,15.0,377.54175391134686,11.0
Male,2023-09-23,3133c25427,Every,27.0,383.20385413268446,9.0
Male,2023-09-23,089af96b8c,Every,24.0,381.38995853681087,9.0
Male,2023-09-23,739d7f16a8,Every,33.0,383.42584292294833,13.0
Male,2023-09-23,27aaaeae6b,Every,41.0,384.88741440233787,14.0
Male,2023-09-23,9f32f6a6e7,Every,35.0,387.5056679062763,15.0
Male,2023-09-23,303c51b745,Every,27.0,385.5335721711265,14.0
Male,2023-09-23,144dede425,Every,32.0,382.5771066000801,17.0
Male,2023-09-23,777cb8e659,Every,30.0,391.38557985826117,15.0
Male,2023-09-23,75e4d0c324,Every,35.0,392.69288786465074,18.0
Male,2023-09-23,b89166f040,Every,20.0,394.5617840552154,21.0
Male,2023-09-23,2353e0a6cb,Every,43.0,392.3404295143534,21.0
Male,2023-09-23,6a84410ae7,Every,36.0,398.04454325892095,19.0
Male,2023-09-23,9cd9826a97,Every,26.0,402.15446068758183,24.0
Male,2023-09-23,15dc1a73f2,Every,26.0,400.8533823286635,24.0
Male,2023-09-23,0966b2c2de,Every,41.0,405.7499882414365,26.0
Male,2023-09-23,a368e7a6d7,Every,16.0,404.9183549895048,24.0
Male,2023-09-23,95332f9280,Every,38.0,,
Male,2023-10-08,bb78a0209e,Every,14.0,372.00131900915653,1.0
Male,2023-10-08,8f4f57e863,Every,14.0,373.59412105016594,1.0
Male,2023-10-08,b383d34233,Every,19.0,372.0701020562537,1.0
Male,2023-10-08,739d7f16a8,Every,29.0,375.9066929003613,2.0
Male,2023-10-08,06e954a325,Every,14.0,386.40503690577486,5.0
Male,2023-10-08,3133c25427,Every,28.0,387.8226082900415,6.0
Male,2023-10-08,9925ca6190,Every,31.0,395.17064577064,6.0
Male,2023-10-08,0afb4275d1,Every,11.0,394.25325601915085,10.0
Male,2023-10-08,9cd9826a97,Every,25.0,395.3508197672177,8.0
Male,2023-10-08,303c51b745,Every,25.0,395.2722479191842,12.0
Male,2023-10-08,7eb3492baf,Every,29.0,405.57416297738104,11.0
Male,2023-10-08,27aaaeae6b,Every,47.0,420.16031988767327,10.0
Male,2023-10-08,75e4d0c324,Every,35.0,417.8484050560289,14.0
Male,2023-10-08,777cb8e659,Every,31.0,,
Male,2023-10-08,b2a6aacf62,Every,35.0,,
Male,2023-10-08,9f32f6a6e7,Every,32.0,,
Male,2023-10-22,9925ca6190,Every,33.0,412.8483390181919,3.0
Male,2023-10-22,089af96b8c,Every,25.0,410.0314015465545,1.0
Male,2023-10-22,739d7f16a8,Every,28.0,411.54407156056374,4.0
Male,2023-10-22,31d8db297e,Every,36.0,419.9726874000753,2.0
Male,2023-10-22,144dede425,Every,33.0,426.93685780950176,5.0
Male,2023-10-22,15dc1a73f2,Every,27.0,427.677384513029,6.0
Male,2023-10-22,f3998d5b25,Every,41.0,428.7815183355565,7.0
Male,2023-10-22,27aaaeae6b,Every,46.0,425.4623023254836,9.0
Male,2023-10-22,75e4d0c324,Every,34.0,427.19143979321365,10.0
Male,2023-10-22,326a14334b,Every,51.0,430.1681013392482,11.0
Male,2023-10-22,9cd9826a97,Every,27.0,428.8659436292977,11.0
Male,2023-10-22,7eb3492baf,Every,25.0,441.9057465798917,13.0
Male,2023-10-22,80cedf8a34,Every,35.0,439.31854135954427,12.0
Male,2023-10-22,d04737a9bf,Every,27.0,490.3093515730563,13.0
Male,2023-11-05,739d7f16a8,Every,27.0,446.1678768800767,1.0
Male,2023-11-05,9925ca6190,Every,31.0,449.2470059468365,2.0
Male,2023-11-05,144dede425,Every,36.0,446.59181475127144,5.0
Male,2023-11-05,089af96b8c,Every,22.0,452.34206044136846,5.0
Male,2023-11-05,206e1eef99,Every,38.0,454.9785579145531,3.0
Male,2023-11-05,15dc1a73f2,Every,26.0,460.0888068999748,5.0
Male,2023-11-05,a0600b5a0d,Every,31.0,461.4209198931091,7.0
Male,2023-11-05,f3998d5b25,Every,40.0,467.2030027791317,6.0
Male,2023-11-05,80cedf8a34,Every,38.0,464.6602683444424,11.0
Male,2023-11-05,282ae71439,Every,31.0,467.06516512627394,11.0
Male,2023-11-05,57c90553f7,Every,38.0,480.52072761634787,12.0
Male,2023-11-05,f690cf9642,Every,36.0,473.3638470871576,12.0
Male,2023-11-19,e8ecd35afd,Every,36.0,407.7071129512623,1.0
Male,2023-11-19,c4697505e9,Every,41.0,408.4983571472327,2.0
Male,2023-11-19,bb78a0209e,Every,16.0,407.7181572877421,4.0
Male,2023-11-19,65a49d848e,Every,23.0,406.7868319130871,4.0
Male,2023-11-19,06e954a325,Every,15.0,410.7879321057918,6.0
Male,2023-11-19,b383d34233,Every,18.0,408.3997003292119,8.0
Male,2023-11-19,8f4f57e863,Every,13.0,414.1697936064175,6.0
Male,2023-11-19,c8aa0896c0,Every,31.0,417.0016770683998,7.0
Male,2023-11-19,739d7f16a8,Every,33.0,413.826803069944,9.0
Male,2023-11-19,089af96b8c,Every,23.0,422.18189581276897,11.0
Male,2023-11-19,9925ca6190,Every,32.0,424.99319919179743,11.0
Male,2023-11-19,b2a6aacf62,Every,39.0,428.5215890385881,13.0
Male,2023-11-19,f3998d5b25,Every,40.0,431.8165243339391,12.0
Male,2023-11-19,07aa347382,Every,37.0,436.3209637320321,16.0
Male,2023-11-19,278e2651db,Every,53.0,434.85363068538066,13.0
Male,2023-11-19,7291352806,Every,43.0,436.7461557761758,17.0
Male,2023-11-19,9cd9826a97,Every,25.0,441.75630185063187,15.0
Male,2023-11-19,0afb4275d1,Every,15.0,444.07553474387043,20.0
Male,2023-11-19,303c51b745,Every,24.0,447.3924097672818,18.0
Male,2023-11-19,9f32f6a6e7,Every,34.0,446.22583402849233,21.0
